date,open,high,low,close
2023-12-14,12382.34,12527.86,12131.86,12276.13
2023-12-15,12272.81,12505.83,11866.9,12096.57
2023-12-18,12073.1,12076.53,12014.63,12018.05
2023-12-19,12008.18,12153.03,11783.02,11926.89
2023-12-20,11874.14,12037.84,11869.72,12033.35
2023-12-21,12084.83,12181.71,12049.09,12145.79
2023-12-22,12131.47,12329.88,11932.77,12131.17
2023-12-25,12181.04,12229.52,12035.71,12083.8
2023-12-26,12085.68,12177.71,12015.35,12107.26
2023-12-27,12159.29,12349.94,11815.58,12003.8
2023-12-28,12013.04,12132.98,11739.67,11858.06
2023-12-29,11888.45,11968.56,11661.63,11740.75
2024-01-01,11766.1,11883.34,11547.49,11663.71
2024-01-02,11685.54,11745.55,11460.84,11519.99
2024-01-03,11532.02,11611.58,11465.69,11545.17
2024-01-04,11537.1,11696.22,11484.24,11642.87
2024-01-05,11709.96,11799.46,11358.47,11445.95
2024-01-08,11414.85,11637.01,11232.15,11453.69
2024-01-09,11453.84,11605.14,11279.6,11430.59
2024-01-10,11431.1,11552.54,11357.06,11478.2
2024-01-11,11492.06,11505.19,11468.04,11481.15
2024-01-12,11466.37,11505.54,11264.95,11303.56
2024-01-15,11314.23,11346.56,11120.27,11152.14
2024-01-16,11146.49,11269.92,11036.91,11160.21
2024-01-17,11107.37,11405.86,10995.11,11291.74
2024-01-18,11292.06,11378.75,10939.81,11024.45
2024-01-19,10988.11,11094.12,10965.04,11070.88
2024-01-22,11013.43,11304.91,10931.26,11221.19
2024-01-23,11225.8,11244.4,11188.24,11206.8
2024-01-24,11223.22,11311.28,11191.43,11279.34
2024-01-25,11297.18,11636.06,10861.06,11196.93
2024-01-26,11215.99,11453.99,10949.34,11186.71
2024-01-29,11122.04,11177.47,10938.62,10993.41
2024-01-30,10948.62,11006.01,10661.64,10717.83
2024-01-31,10781.47,11017.64,10598.61,10833.89
2024-02-01,10799.9,10832.92,10688.64,10721.42
2024-02-02,10741.09,10753.61,10659.66,10672.1
2024-02-05,10650.13,10695.79,10469.71,10514.78
2024-02-06,10517.3,10670.19,10206.54,10357.1
2024-02-07,10337.45,10351.01,10327.9,10341.45
2024-02-08,10358.89,10372.52,10249.4,10262.9
2024-02-09,10267.11,10418.99,10158.35,10309.78
2024-02-12,10295.92,10418.75,10242.91,10365.37
2024-02-13,10332.77,10411.16,10327.83,10406.18
2024-02-14,10414.54,10539.69,10312.78,10437.7
2024-02-15,10399.8,10862.03,10167.48,10624.68
2024-02-16,10638.32,10668.03,10475.5,10504.84
2024-02-19,10587.94,10598.82,10491.91,10502.7
2024-02-20,10545.33,10654.6,10529.49,10638.63
2024-02-21,10661.58,10916.41,10538.64,10791.96
2024-02-22,10789.19,10846.08,10572.7,10628.75
2024-02-23,10567.11,10622.48,10541.23,10596.53
2024-02-26,10554.58,10905.91,10411.78,10760.32
2024-02-27,10801.81,10937.74,10689.28,10824.96
2024-02-28,10799.34,10902.03,10750.13,10852.58
2024-02-29,10829.83,10836.28,10824.5,10830.95
2024-03-01,10825.57,10994.1,10621.67,10789.64
2024-03-04,10755.31,10879.3,10704.58,10828.23
2024-03-05,10788.45,10889.24,10701.86,10802.53
2024-03-06,10800.9,10870.99,10731.7,10801.79
2024-03-07,10772.94,10946.3,10642.61,10815.46
2024-03-08,10791.44,10898.43,10632.91,10739.39
2024-03-11,10714.25,10809.43,10711.59,10806.75
2024-03-12,10823.7,11206.73,10781.55,11163.26
2024-03-13,11155.49,11265.92,10843.14,10951.55
2024-03-14,10945.69,11091.16,10850.01,10995.05
2024-03-15,11014.76,11052.76,10870.22,10907.86
2024-03-18,10903.21,11201.38,10685.15,10981.75
2024-03-19,10972.58,11011.63,10952.76,10991.77
2024-03-20,11007.29,11164.39,10932.16,11088.71
2024-03-21,11110.96,11278.1,11070.83,11237.52
2024-03-22,11232.56,11312.43,11186.1,11265.83
2024-03-25,11268.56,11551.56,11130.31,11411.56
2024-03-26,11384.83,11455.06,11056.86,11125.5
2024-03-27,11096.81,11437.8,10987.65,11326.38
2024-03-28,11352.55,11408.89,11321.49,11377.76
2024-03-29,11392.95,11556.3,11355.13,11518.06
2024-04-01,11533.81,11631.4,11272.88,11369.09
2024-04-02,11378.67,11393.68,11255.3,11270.17
2024-04-03,11271.73,11348.68,11215.95,11292.79
2024-04-04,11316.41,11417.1,11194.7,11295.19
2024-04-05,11326.93,11523.69,11138.32,11334.95
2024-04-08,11365.98,11522.68,11319.32,11475.57
2024-04-09,11472.11,11529.89,11202.69,11259.4
2024-04-10,11306.35,11473.72,11218.45,11385.21
2024-04-11,11393.02,11470.32,11313.52,11390.81
2024-04-12,11412.44,11453.92,11328.51,11369.85
2024-04-15,11379.47,11406.77,11164.97,11191.81
2024-04-16,11200.11,11285.07,11173.59,11258.42
2024-04-17,11233.6,11276.94,10925.45,10967.77
2024-04-18,10990.87,11083.92,10957.82,11050.7
2024-04-19,11145.43,11182.96,10838.53,10875.15
2024-04-22,10862.93,11013.24,10735.85,10885.9
2024-04-23,10888.22,10902.23,10861.99,10875.99
2024-04-24,10861.44,11041.03,10841.91,11021.22
2024-04-25,11005.09,11188.17,10820.93,11003.98
2024-04-26,11055.08,11104.47,10875.84,10924.65
2024-04-29,10902.61,10995.23,10775.96,10868.28
2024-04-30,10852.84,11271.26,10611.37,11025.94
2024-05-01,10973.55,11133.81,10935.78,11095.61
2024-05-02,11070.42,11122.91,11000.67,11053.07
2024-05-03,10996.56,11136.44,10889.2,11028.77
2024-05-06,11049.69,11069.98,10824.7,10844.61
2024-05-07,10936.08,10955.55,10876.01,10895.41
2024-05-08,10883.43,10961.13,10614.47,10690.8
2024-05-09,10637.47,10800.49,10621.1,10783.89
2024-05-10,10813.04,11001.32,10615.36,10803.48
2024-05-13,10779.94,11185.78,10692.06,11095.33
2024-05-14,11138.67,11214.21,10891.88,10966.26
2024-05-15,10956.98,10961.6,10953.64,10958.26
2024-05-16,10937.51,11322.04,10800.19,11181.66
2024-05-17,11175.69,11391.78,11118.42,11333.69
2024-05-20,11359.49,11387.44,11224.04,11251.73
2024-05-21,11244.05,11285.12,11242.94,11284.0
2024-05-22,11267.19,11336.42,11219.63,11288.76
2024-05-23,11282.03,11471.82,11139.15,11328.36
2024-05-24,11285.21,11357.98,11173.61,11246.12
2024-05-27,11259.53,11354.86,11144.41,11239.57
2024-05-28,11179.49,11321.76,10907.55,11048.14
2024-05-29,11033.43,11124.5,10978.12,11069.0
2024-05-30,11094.25,11131.98,11090.66,11128.38
2024-05-31,11138.51,11237.42,11006.41,11105.02
2024-06-03,11124.7,11229.75,10810.79,10913.84
2024-06-04,10911.71,11100.57,10849.43,11037.58
2024-06-05,11076.38,11228.27,10934.59,11086.36
2024-06-06,11117.16,11199.48,10921.1,11002.57
2024-06-07,11017.31,11043.96,10946.51,10973.05
2024-06-10,11003.63,11079.12,10723.64,10797.72
2024-06-11,10822.06,10824.09,10678.88,10680.89
2024-06-12,10666.81,10773.53,10515.86,10622.13
2024-06-13,10579.39,10895.61,10456.95,10770.95
2024-06-14,10784.54,10898.34,10586.81,10699.72
2024-06-17,10717.27,10894.01,10603.57,10779.65
2024-06-18,10814.97,10913.67,10622.47,10720.3
2024-06-19,10690.23,10799.55,10644.82,10753.88
2024-06-20,10724.67,10798.88,10667.34,10741.46
2024-06-21,10756.29,11006.9,10600.2,10849.45
2024-06-24,10847.13,10874.58,10762.83,10790.13
2024-06-25,10729.26,10854.33,10485.65,10609.33
2024-06-26,10621.27,10664.34,10411.07,10453.45
2024-06-27,10395.52,10581.24,10210.93,10396.63
2024-06-28,10367.19,10383.36,10242.86,10258.86
2024-07-01,10300.55,10531.45,10078.67,10309.38
2024-07-02,10365.98,10382.17,10244.77,10260.8
2024-07-03,10223.45,10538.65,10221.43,10536.56
2024-07-04,10526.16,10644.67,10224.78,10341.21
2024-07-05,10342.53,10469.88,10241.45,10368.54
2024-07-08,10424.1,10470.16,10199.52,10244.79
2024-07-09,10229.65,10287.9,10135.37,10193.41
2024-07-10,10178.84,10328.52,10064.08,10213.37
2024-07-11,10260.93,10365.51,9857.9,9959.41
2024-07-12,9948.22,10088.9,9849.12,9989.39
2024-07-15,10011.05,10237.3,9979.15,10204.77
2024-07-16,10159.65,10164.21,10153.5,10158.06
2024-07-17,10152.84,10196.58,10147.5,10191.21
2024-07-18,10140.59,10381.88,10070.76,10310.88
2024-07-19,10278.28,10437.18,10137.76,10296.42
2024-07-22,10322.37,10355.81,10201.76,10234.92
2024-07-23,10233.39,10411.23,9812.34,9985.88
2024-07-24,9976.33,10140.0,9897.56,10060.56
2024-07-25,10037.99,10072.84,10017.25,10052.07
2024-07-26,10045.42,10118.67,9872.17,9944.69
2024-07-29,9953.68,10112.09,9804.25,9962.53
2024-07-30,9991.95,10167.66,9728.6,9902.73
2024-07-31,9825.05,9952.15,9722.43,9849.28
2024-08-01,9824.73,9921.39,9822.51,9919.15
2024-08-02,9923.89,9942.81,9759.46,9778.1
2024-08-05,9775.2,9945.52,9725.65,9895.36
2024-08-06,9907.34,10053.28,9604.68,9748.28
2024-08-07,9756.11,9793.35,9644.4,9681.35
2024-08-08,9672.5,9931.84,9633.81,9892.27
2024-08-09,9876.65,10024.25,9872.18,10019.72
2024-08-12,10012.34,10063.45,9983.45,10034.49
2024-08-13,10069.13,10083.5,9921.01,9935.19
2024-08-14,9913.39,9925.21,9869.69,9881.46
2024-08-15,9879.6,10042.97,9730.23,9893.39
2024-08-16,9898.83,9922.32,9877.95,9901.43
2024-08-19,9947.89,9952.5,9890.92,9895.5
2024-08-20,9886.59,9971.46,9811.3,9896.1
2024-08-21,9924.61,9987.19,9814.45,9876.74
2024-08-22,9913.31,10032.54,9608.24,9725.2
2024-08-23,9723.34,9862.34,9535.68,9673.97
2024-08-26,9667.86,9793.2,9650.56,9775.7
2024-08-27,9766.06,9815.42,9584.83,9633.52
2024-08-28,9626.13,9639.13,9604.3,9617.3
2024-08-29,9641.97,9686.78,9490.47,9534.78
2024-08-30,9541.39,9576.67,9515.03,9550.28
2024-09-02,9557.03,9561.93,9508.47,9513.35
2024-09-03,9481.29,9684.81,9469.79,9673.08
2024-09-04,9645.05,9769.73,9606.69,9731.03
2024-09-05,9793.8,9819.16,9570.62,9595.46
2024-09-06,9590.34,9691.07,9569.87,9670.43
2024-09-09,9647.98,9792.94,9448.1,9592.22
2024-09-10,9633.49,9863.27,9307.9,9535.34
2024-09-11,9543.41,9673.59,9442.26,9572.14
2024-09-12,9588.76,9695.04,9418.75,9524.31
2024-09-13,9520.37,9703.21,9440.18,9622.17
2024-09-16,9612.97,9621.71,9535.68,9544.35
2024-09-17,9539.5,9614.7,9408.63,9483.38
2024-09-18,9444.13,9493.27,9369.92,9418.93
2024-09-19,9416.44,9430.7,9350.07,9364.25
2024-09-20,9372.57,9526.09,9328.94,9481.95
2024-09-23,9534.74,9609.76,9476.67,9551.58
2024-09-24,9554.05,9757.76,9533.52,9736.84
2024-09-25,9668.89,9988.53,9667.18,9986.76
2024-09-26,9983.95,10123.13,9740.41,9878.12
2024-09-27,9959.64,10061.43,9788.67,9889.73
2024-09-30,9915.47,10013.34,9670.12,9766.51
2024-10-01,9742.78,9808.29,9622.06,9687.2
2024-10-02,9704.39,9725.35,9603.36,9624.14
2024-10-03,9602.74,9654.38,9465.5,9516.68
2024-10-04,9478.1,9631.55,9258.61,9410.96
2024-10-07,9401.13,9523.87,9277.08,9399.79
2024-10-08,9402.38,9457.25,9224.39,9278.54
2024-10-09,9226.57,9597.72,9000.96,9368.63
2024-10-10,9336.39,9437.01,9178.25,9278.24
2024-10-11,9278.53,9726.9,9129.65,9573.29
2024-10-14,9561.58,9632.54,9458.97,9529.69
2024-10-15,9540.98,9615.66,9466.38,9541.06
2024-10-16,9506.35,9594.1,9322.98,9409.84
2024-10-17,9430.02,9862.73,9163.79,9591.93
2024-10-18,9557.93,9909.0,9366.73,9714.67
2024-10-21,9762.66,9822.4,9690.68,9750.35
2024-10-22,9700.29,9854.64,9457.88,9610.81
2024-10-23,9579.36,9673.15,9543.38,9636.96
2024-10-24,9649.03,9666.59,9505.29,9522.62
2024-10-25,9570.28,9691.97,9559.35,9680.91
2024-10-28,9690.06,9849.77,9612.32,9771.37
2024-10-29,9787.89,9855.12,9718.34,9785.55
2024-10-30,9786.06,9910.79,9409.12,9530.59
2024-10-31,9501.29,9605.1,9328.76,9431.82
2024-11-01,9417.96,9541.49,9384.04,9507.25
2024-11-04,9472.74,9757.77,9355.82,9638.8
2024-11-05,9601.89,9898.02,9467.12,9761.02
2024-11-06,9772.79,9778.58,9589.72,9595.41
2024-11-07,9563.13,9792.82,9402.59,9631.14
2024-11-08,9640.38,9847.95,9536.77,9743.23
2024-11-11,9705.25,9773.42,9503.71,9570.94
2024-11-12,9579.45,9586.61,9566.77,9573.93
2024-11-13,9559.91,9616.89,9549.72,9606.66
2024-11-14,9647.28,9776.86,9450.1,9578.76
2024-11-15,9588.06,9624.98,9353.18,9389.33
2024-11-18,9424.21,9438.83,9344.98,9359.5
2024-11-19,9338.3,9354.73,9313.18,9329.59
2024-11-20,9331.16,9335.31,9313.99,9318.13
2024-11-21,9290.75,9397.41,9157.9,9264.26
2024-11-22,9252.77,9253.07,9222.61,9222.91
2024-11-25,9215.66,9254.63,9183.63,9222.57
2024-11-26,9202.51,9317.33,9156.8,9271.28
2024-11-27,9237.53,9289.03,9192.52,9243.98
2024-11-28,9204.86,9319.69,9091.29,9206.1
2024-11-29,9141.71,9280.02,9081.34,9219.14
2024-12-02,9189.97,9311.15,8910.93,9030.0
2024-12-03,9047.01,9097.65,9030.56,9081.14
2024-12-04,9037.69,9141.03,8981.67,9084.71
2024-12-05,9047.5,9290.65,8850.15,9092.32
2024-12-06,9141.3,9238.57,9095.58,9192.59
2024-12-09,9175.06,9188.08,8988.05,9000.83
2024-12-10,9009.51,9047.68,8773.71,8811.03
2024-12-11,8828.03,8855.23,8813.97,8841.15
2024-12-12,8858.74,8897.39,8805.4,8843.99
2024-12-13,8803.69,9029.78,8639.15,8864.11
2024-12-16,8857.97,8929.86,8751.09,8822.69
2024-12-17,8779.96,8909.97,8761.19,8890.96
2024-12-18,8956.45,9011.06,8931.71,8986.23
2024-12-19,8943.34,9114.66,8867.3,9037.82
2024-12-20,9009.45,9132.14,8892.92,9015.53
2024-12-23,8987.43,9005.14,8795.07,8812.44
2024-12-24,8772.96,9017.11,8648.4,8890.88
2024-12-25,8927.03,9030.89,8911.07,9014.77
2024-12-26,9080.52,9193.07,8970.03,9082.55
2024-12-27,9069.59,9087.56,8980.86,8998.69
2024-12-30,8963.11,9073.52,8958.9,9069.26
2024-12-31,9008.6,9228.82,8940.1,9159.18
2025-01-01,9152.47,9371.08,9103.6,9321.31
2025-01-02,9312.47,9557.16,8992.94,9235.6
2025-01-03,9217.58,9261.8,9172.09,9216.31
2025-01-06,9222.44,9378.19,9141.0,9296.1
2025-01-07,9307.13,9423.57,9189.27,9305.69
2025-01-08,9314.72,9330.17,9180.45,9195.7
2025-01-09,9186.98,9274.85,9153.76,9241.43
2025-01-10,9210.94,9438.5,9077.95,9304.16
2025-01-13,9322.77,9380.57,9259.13,9316.9
2025-01-14,9317.25,9405.93,9254.66,9343.16
2025-01-15,9368.1,9371.97,9316.49,9320.34
2025-01-16,9342.46,9549.29,9271.13,9476.93
2025-01-17,9436.59,9517.92,9306.35,9387.25
2025-01-20,9346.95,9431.34,9246.3,9330.53
2025-01-21,9309.41,9459.54,9185.61,9335.39
2025-01-22,9305.86,9518.2,9218.69,9429.86
2025-01-23,9451.25,9464.99,9266.04,9279.53
2025-01-24,9289.31,9297.14,9142.68,9150.4
2025-01-27,9180.62,9318.62,8816.6,8951.15
2025-01-28,8961.8,8973.38,8946.39,8957.95
2025-01-29,8963.56,9011.96,8804.18,8851.97
2025-01-30,8883.89,8988.37,8714.43,8818.13
2025-01-31,8830.57,8925.07,8791.82,8886.08
2025-02-03,8887.89,8894.85,8820.2,8827.12
2025-02-04,8866.41,8916.64,8802.99,8853.14
2025-02-05,8856.2,8922.81,8761.18,8827.57
2025-02-06,8819.52,9069.05,8648.59,8896.64
2025-02-07,8874.3,8974.13,8847.23,8946.83
2025-02-10,8965.72,9093.49,8755.96,8882.55
2025-02-11,8915.57,9028.55,8757.24,8869.63
2025-02-12,8868.28,9006.43,8837.86,8975.64
2025-02-13,9010.93,9042.11,8987.01,9018.17
2025-02-14,8965.03,9015.19,8834.5,8884.2
2025-02-17,8882.73,8975.95,8859.05,8952.09
2025-02-18,8951.01,8993.85,8807.11,8849.46
2025-02-19,8830.18,9055.5,8767.45,8991.63
2025-02-20,9056.16,9157.76,8995.8,9097.13
2025-02-21,9095.32,9301.22,8924.59,9129.83
2025-02-24,9118.67,9154.28,9113.71,9149.3
2025-02-25,9150.01,9258.26,9023.9,9131.94
2025-02-26,9077.23,9312.95,8969.81,9204.03
2025-02-27,9183.07,9245.83,9107.57,9170.23
2025-02-28,9197.32,9202.54,9192.49,9197.71
2025-03-03,9180.37,9361.75,9109.53,9290.06
2025-03-04,9266.99,9310.51,9193.15,9236.52
2025-03-05,9272.88,9340.66,9110.71,9177.8
2025-03-06,9214.78,9227.61,9049.01,9061.63
2025-03-07,9075.7,9134.2,8901.98,8959.73
2025-03-10,8947.51,8979.08,8753.84,8784.84
2025-03-11,8778.53,8952.52,8686.06,8859.2
2025-03-12,8837.85,9199.13,8683.13,9040.86
2025-03-13,9013.92,9195.19,9006.27,9187.4
2025-03-14,9158.66,9210.6,8976.93,9028.13
2025-03-17,9011.41,9147.06,8968.84,9104.05
2025-03-18,9075.83,9336.92,8991.82,9251.28
2025-03-19,9207.99,9227.55,9189.03,9208.6
2025-03-20,9214.66,9311.94,9125.36,9222.57
2025-03-21,9229.06,9271.35,8983.36,9024.71
2025-03-24,9070.88,9140.37,8985.48,9054.85
2025-03-25,9036.71,9049.08,8940.87,8953.11
2025-03-26,8961.07,9015.81,8921.72,8976.39
2025-03-27,8984.81,9114.71,8699.47,8827.08
2025-03-28,8820.36,8911.15,8792.9,8883.5
2025-03-31,8903.36,9038.71,8852.9,8987.77
2025-04-01,9008.7,9065.72,8857.82,8914.24
2025-04-02,8923.0,9013.54,8717.62,8806.98
2025-04-03,8800.22,8874.83,8531.07,8604.01
2025-04-04,8594.78,8676.76,8500.4,8582.26
2025-04-07,8547.12,8647.31,8430.93,8530.94
2025-04-08,8510.34,8569.91,8331.25,8389.98
2025-04-09,8374.34,8456.8,8352.97,8435.27
2025-04-10,8406.88,8412.76,8391.11,8396.98
2025-04-11,8408.07,8599.91,8112.12,8301.52
2025-04-14,8331.38,8482.08,8105.03,8254.34
2025-04-15,8231.88,8421.28,8167.1,8355.53
2025-04-16,8362.63,8566.42,8211.64,8414.49
2025-04-17,8388.43,8513.03,8281.45,8405.83
2025-04-18,8398.14,8527.18,8338.1,8466.65
2025-04-21,8449.14,8612.92,8200.46,8362.57
2025-04-22,8377.68,8404.38,8342.22,8368.89
2025-04-23,8351.87,8467.08,8270.93,8385.82
2025-04-24,8411.31,8490.73,8267.12,8345.93
2025-04-25,8339.78,8490.68,8239.05,8389.36
2025-04-28,8373.02,8430.3,8264.05,8320.97
2025-04-29,8289.74,8423.52,8237.84,8371.11
2025-04-30,8377.47,8559.81,8243.89,8425.45
2025-05-01,8448.11,8499.09,8113.39,8162.65
2025-05-02,8169.34,8289.47,8153.61,8273.54
2025-05-05,8329.29,8423.8,7913.16,8003.97
2025-05-06,8038.38,8062.08,7929.65,7953.1
2025-05-07,7945.76,8083.26,7909.48,8046.53
2025-05-08,8038.85,8071.71,7988.91,8021.7
2025-05-09,8033.01,8104.9,7825.85,7896.52
2025-05-12,7876.69,7945.39,7737.13,7805.21
2025-05-13,7832.56,7955.6,7774.47,7897.03
2025-05-14,7905.6,7975.07,7667.0,7734.96
2025-05-15,7740.91,7837.79,7737.91,7834.75
2025-05-16,7850.92,7873.34,7810.76,7833.14
2025-05-19,7873.73,7922.82,7685.94,7734.16
2025-05-20,7738.13,7776.26,7649.9,7687.78
2025-05-21,7685.18,7803.01,7488.68,7605.28
2025-05-22,7639.78,7701.95,7619.12,7681.17
2025-05-23,7703.5,7758.3,7691.66,7746.4
2025-05-26,7738.94,7756.8,7586.78,7604.33
2025-05-27,7604.45,7768.13,7410.65,7573.67
2025-05-28,7578.11,7665.14,7418.91,7505.1
2025-05-29,7513.25,7664.02,7465.58,7615.7
2025-05-30,7584.77,7603.03,7488.36,7506.43
2025-06-02,7471.78,7657.54,7457.69,7643.13
2025-06-03,7622.81,7653.2,7613.02,7643.39
2025-06-04,7621.3,7668.33,7502.75,7549.34
2025-06-05,7534.77,7563.86,7467.35,7496.3
2025-06-06,7510.59,7606.56,7338.47,7433.46
2025-06-09,7429.7,7515.58,7248.13,7332.9
2025-06-10,7337.22,7416.39,7264.38,7343.49
2025-06-11,7316.57,7347.67,7217.05,7247.86
2025-06-12,7237.83,7265.65,7051.72,7078.93
2025-06-13,7091.41,7216.13,6928.22,7052.25
2025-06-16,7064.85,7127.12,6855.57,6916.54
2025-06-17,6901.52,6958.87,6805.26,6862.29
2025-06-18,6865.62,6881.59,6780.91,6796.73
2025-06-19,6841.71,6858.95,6717.63,6734.6
2025-06-20,6734.24,6975.21,6648.21,6887.23
2025-06-23,6872.92,6941.69,6825.64,6894.26
2025-06-24,6890.66,6945.54,6860.89,6915.66
2025-06-25,6917.57,6995.85,6707.77,6784.55
2025-06-26,6781.47,6794.05,6726.11,6738.61
2025-06-27,6737.98,6765.72,6729.57,6757.29
2025-06-30,6728.09,6738.16,6674.24,6684.24
2025-07-01,6664.96,6807.05,6612.65,6754.04
2025-07-02,6751.02,6838.36,6581.67,6667.94
2025-07-03,6664.64,6707.81,6606.56,6649.63
2025-07-04,6638.35,6639.54,6608.35,6609.55
2025-07-07,6606.04,6685.86,6544.49,6624.15
2025-07-08,6625.37,6746.9,6459.57,6580.28
2025-07-09,6597.86,6605.78,6555.44,6563.32
2025-07-10,6561.37,6644.96,6465.49,6548.92
2025-07-11,6556.76,6653.39,6403.05,6498.83
2025-07-14,6488.28,6556.65,6467.98,6536.21
2025-07-15,6547.44,6669.19,6434.39,6555.99
2025-07-16,6563.39,6565.87,6549.75,6552.23
2025-07-17,6569.27,6624.38,6469.16,6523.88
2025-07-18,6537.86,6610.07,6511.9,6583.93
2025-07-21,6595.57,6625.44,6539.75,6569.5
2025-07-22,6567.56,6606.72,6510.94,6549.99
2025-07-23,6554.81,6679.12,6435.95,6560.16
2025-07-24,6581.13,6762.15,6506.59,6686.42
2025-07-25,6673.35,6711.03,6553.98,6591.19
2025-07-28,6578.78,6696.81,6532.38,6649.91
2025-07-29,6653.53,6722.62,6447.81,6515.46
2025-07-30,6523.58,6545.41,6511.85,6533.66
2025-07-31,6517.53,6753.72,6416.39,6650.51
2025-08-01,6649.02,6812.28,6526.51,6689.03
2025-08-04,6687.15,6802.27,6589.41,6704.28
2025-08-05,6659.87,6686.53,6639.1,6665.74
2025-08-06,6661.35,6731.4,6600.72,6670.68
2025-08-07,6667.54,6725.53,6597.0,6654.88
2025-08-08,6651.68,6668.45,6583.58,6600.23
2025-08-11,6628.32,6665.45,6544.98,6581.85
2025-08-12,6557.88,6603.08,6553.7,6598.87
2025-08-13,6582.56,6610.22,6518.53,6546.03
2025-08-14,6494.93,6587.19,6398.62,6490.82
2025-08-15,6481.46,6512.66,6366.19,6396.98
2025-08-18,6389.39,6464.99,6351.73,6427.11
2025-08-19,6417.28,6620.17,6266.67,6468.36
2025-08-20,6489.89,6493.71,6483.65,6487.46
2025-08-21,6504.23,6679.58,6385.0,6559.33
2025-08-22,6560.86,6644.95,6484.3,6568.3
2025-08-25,6561.0,6706.59,6454.35,6599.32
2025-08-26,6619.67,6642.33,6601.41,6624.06
2025-08-27,6623.67,6693.71,6550.05,6620.04
2025-08-28,6603.81,6703.25,6484.99,6584.14
2025-08-29,6550.32,6763.67,6536.24,6749.16
2025-09-01,6740.24,6785.78,6672.99,6718.38
2025-09-02,6733.61,6735.63,6670.01,6672.02
2025-09-03,6717.74,6871.88,6552.75,6706.63
2025-09-04,6707.87,6792.16,6643.83,6727.93
2025-09-05,6712.5,6714.65,6625.29,6627.41
2025-09-08,6603.89,6762.4,6554.75,6712.45
2025-09-09,6723.57,6838.44,6593.58,6708.18
2025-09-10,6672.76,6695.14,6607.12,6629.36
2025-09-11,6640.31,6779.0,6581.31,6719.3
2025-09-12,6735.8,6854.86,6649.77,6768.41
2025-09-15,6777.28,6790.95,6664.12,6677.59
2025-09-16,6673.19,6816.09,6669.31,6812.14
2025-09-17,6823.69,6967.99,6720.74,6864.43
2025-09-18,6867.95,6881.86,6852.5,6866.4
2025-09-19,6850.39,7000.92,6840.05,6990.36
2025-09-22,7029.28,7082.16,6952.72,7005.43
2025-09-23,6998.04,7087.84,6916.36,7006.06
2025-09-24,7022.39,7036.04,6944.62,6958.14
2025-09-25,6907.84,7033.72,6880.14,7005.62
2025-09-26,7032.5,7053.88,7023.9,7045.26
2025-09-29,7076.38,7129.21,6996.59,7049.22
2025-09-30,7049.85,7084.23,6956.93,6991.03
2025-10-01,7002.75,7049.97,6956.62,7003.83
2025-10-02,7015.57,7024.01,6992.83,7001.25
2025-10-03,6987.76,7079.41,6811.54,6902.06
2025-10-06,6913.4,6963.98,6744.23,6793.94
2025-10-07,6777.48,6847.78,6768.82,6839.04
2025-10-08,6826.56,6838.16,6637.43,6648.73
2025-10-09,6671.25,6674.95,6662.74,6666.44
2025-10-10,6685.96,6781.9,6538.93,6634.13
2025-10-13,6620.08,6816.57,6537.9,6732.98
2025-10-14,6718.18,6763.96,6653.56,6699.21
2025-10-15,6686.25,6811.64,6625.88,6750.69
2025-10-16,6765.54,6802.53,6687.2,6723.96
2025-10-17,6703.82,6772.15,6666.92,6735.08
2025-10-20,6742.29,6865.12,6670.31,6792.6
2025-10-21,6807.84,6867.38,6701.7,6760.83
2025-10-22,6759.04,6850.65,6746.63,6838.09
2025-10-23,6858.84,6904.78,6721.14,6766.46
2025-10-24,6760.28,6808.38,6743.12,6791.14
2025-10-27,6786.78,6863.66,6786.28,6863.16
2025-10-28,6843.06,6956.2,6803.22,6915.93
2025-10-29,6937.07,7122.32,6881.88,7066.1
2025-10-30,7049.87,7092.89,6967.04,7009.81
2025-10-31,7017.17,7108.88,6816.76,6907.03
2025-11-03,6905.55,6924.75,6815.63,6834.63
2025-11-04,6813.08,6888.46,6811.85,6887.22
2025-11-05,6874.64,6974.07,6828.74,6927.81
2025-11-06,6956.62,6958.08,6936.93,6938.39
2025-11-07,6942.59,6960.79,6837.98,6855.95
2025-11-10,6835.22,6918.62,6833.42,6916.79
2025-11-11,6923.13,6977.59,6773.27,6826.97
2025-11-12,6823.98,6957.67,6784.17,6917.32
2025-11-13,6989.37,7148.99,6981.61,7141.06
2025-11-14,7147.17,7173.42,7146.52,7172.77
2025-11-17,7164.58,7276.76,7110.07,7221.81
2025-11-18,7252.64,7259.02,7179.33,7185.64
2025-11-19,7146.06,7259.78,6934.65,7046.79
2025-11-20,7048.78,7058.49,6993.38,7003.03
2025-11-21,7045.05,7059.79,6907.63,6922.11
2025-11-24,6919.7,6930.11,6805.27,6815.53
2025-11-25,6780.18,7029.17,6701.62,6948.66
2025-11-26,6940.41,7035.95,6877.1,6972.34
2025-11-27,7002.83,7037.03,6970.13,7004.32
2025-11-28,7012.23,7082.32,6913.54,6983.35
2025-12-01,6965.79,6974.9,6963.76,6972.87
2025-12-02,6958.55,7080.13,6928.87,7050.06
2025-12-03,7038.24,7126.47,6962.27,7050.38
2025-12-04,7058.02,7191.33,6961.67,7094.49
2025-12-05,7123.03,7201.72,7003.81,7082.04
2025-12-08,7104.44,7157.77,7005.27,7058.26
